;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;mse;rmse;mae;wape;mape;LOSS;VAL_LOSS
107;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;1.333334;1;32;200;654;Adam;0.01;minmax;0.0506763458251953;45.00055503845215;1484975.25;1027.2607421875;868.34423828125;0.0591513180339316;0.0615796074271202;[0.05215195193886757, 0.042281623929739, 0.042485758662223816, 0.04115915670990944, 0.04096776247024536, 0.04065665230154991, 0.03977915272116661, 0.039673492312431335, 0.03971248120069504, 0.039128825068473816, 0.03965655341744423, 0.03896552696824074, 0.03900662809610367, 0.03906954452395439, 0.03882153332233429, 0.039291128516197205, 0.03855660930275917];[0.06266796588897705, 0.06326761841773987, 0.06384561955928802, 0.06354188919067383, 0.0626756101846695, 0.06086673587560654, 0.060210853815078735, 0.059532321989536285, 0.05930045619606972, 0.060042236000299454, 0.05880420282483101, 0.057886675000190735, 0.058083679527044296, 0.058988217264413834, 0.06371062248945236, 0.05839580297470093, 0.06774641573429108]
108;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;1.333334;1;32;200;654;Adam;0.01;minmax;0.0884716510772705;115.58133387565611;1418341.375;958.4859619140624;768.3156127929688;0.0546597346826016;0.0577154904603958;[0.3992469310760498, 0.04499166086316109, 0.04301338642835617, 0.04230311140418053, 0.042191941291093826, 0.04183629900217056, 0.043251682072877884, 0.042219068855047226, 0.04247012734413147, 0.04272200167179108];[0.06736557185649872, 0.06582197546958923, 0.059289999306201935, 0.06338226795196533, 0.05922595039010048, 0.06212559714913368, 0.0606507807970047, 0.0636938065290451, 0.07163628190755844, 0.059950172901153564]
109;supply;mlp;0;{'hidden_layers': [32, 64]};72;1.333334;1;32;200;654;Adam;0.01;minmax;0.0126407146453857;13.990810632705688;1646077.375;1030.494140625;824.240966796875;0.0583636557022475;0.061951819807291;[0.05706598609685898, 0.04519907385110855, 0.0439942292869091, 0.04263601452112198, 0.0418824627995491, 0.04096502065658569];[0.06172178313136101, 0.06248347461223602, 0.07281721383333206, 0.07096946239471436, 0.06231037899851799, 0.06425999104976654]
110;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;1.666667;1;32;200;653;Adam;0.001;minmax;0.0216243267059326;36.90329146385193;1328840.625;919.3079833984376;743.2232055664062;0.0523246444385448;0.0551212504506111;[0.06294343620538712, 0.0388316884636879, 0.03831512853503227, 0.03807836025953293, 0.037549443542957306, 0.037372276186943054, 0.03711632266640663, 0.03710772842168808, 0.03685266897082329, 0.03714923933148384, 0.036645710468292236, 0.03663644939661026, 0.0366249606013298, 0.03656051680445671];[0.062313277274370193, 0.05787147954106331, 0.057615216821432114, 0.056161295622587204, 0.05740116164088249, 0.05642196908593178, 0.057004012167453766, 0.056272462010383606, 0.05544041469693184, 0.056039001792669296, 0.05556221306324005, 0.057421449571847916, 0.05725797638297081, 0.05798802897334099]
111;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;1.666667;1;32;200;653;Adam;0.001;minmax;0.0676302909851074;167.6059958934784;1358224.75;918.0252685546876;737.0704345703125;0.0523759245740574;0.0553206801414489;[0.071500763297081, 0.0412273183465004, 0.040225960314273834, 0.03994837403297424, 0.03943102806806564, 0.039012569934129715, 0.038987115025520325, 0.03837130218744278, 0.03883690387010574, 0.03903127834200859, 0.03827488794922829, 0.03789035230875015, 0.03817619010806084, 0.03787129372358322, 0.03786756098270416, 0.03801782429218292, 0.037662290036678314, 0.03765225037932396];[0.06217096745967865, 0.05811088904738426, 0.05769272521138191, 0.05735587328672409, 0.058162838220596313, 0.058558620512485504, 0.057534441351890564, 0.063191719353199, 0.05697920173406601, 0.05869843438267708, 0.056164227426052094, 0.0578826405107975, 0.055466581135988235, 0.060181353241205215, 0.060443561524152756, 0.06038184091448784, 0.05614082142710686, 0.05750410258769989]
112;supply;mlp;0;{'hidden_layers': [32, 64]};72;1.666667;1;32;200;653;Adam;0.001;minmax;0.0099818706512451;37.04997539520264;1368896.375;900.2811279296875;714.2752685546875;0.0511915552346481;0.0543654598295688;[0.06379273533821106, 0.04173188656568527, 0.040130771696567535, 0.039295583963394165, 0.03892491012811661, 0.0386197455227375, 0.03830281272530556, 0.03794478252530098, 0.03827418386936188, 0.03795187547802925, 0.03788921236991882, 0.037827957421541214, 0.03756788372993469, 0.03782979026436806, 0.03726503252983093, 0.03760557994246483, 0.03733079135417938, 0.037251632660627365, 0.037334222346544266, 0.03709285706281662, 0.037136636674404144, 0.03731317073106766, 0.03702778369188309, 0.037171315401792526];[0.06349562108516693, 0.06229151785373688, 0.05794099345803261, 0.05876666679978371, 0.056964267045259476, 0.056774843484163284, 0.05679212138056755, 0.056341540068387985, 0.058441221714019775, 0.05760335922241211, 0.05754415690898895, 0.056149471551179886, 0.05637737363576889, 0.055968716740608215, 0.056319452822208405, 0.05595865473151207, 0.055969588458538055, 0.05571619048714638, 0.055691856890916824, 0.05684462562203407, 0.057824041694402695, 0.059518732130527496, 0.05619259923696518, 0.055733293294906616]
113;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;1.666667;1;32;200;653;Adam;0.01;minmax;0.0216593742370605;36.99232888221741;1465486.5;1018.5372314453124;847.0435180664062;0.0582978040124323;0.0607957988977432;[0.05511521175503731, 0.04356832802295685, 0.04205627739429474, 0.04300512745976448, 0.04126128926873207, 0.04070260003209114, 0.04058340564370155, 0.04002009332180023, 0.04000591114163399, 0.04007849842309952, 0.04014090448617935, 0.03961440920829773, 0.03934571146965027, 0.03947843983769417, 0.039417240768671036, 0.038855209946632385, 0.03947615996003151, 0.038914427161216736, 0.038688648492097855];[0.06393454223871231, 0.06370940059423447, 0.06016973778605461, 0.05990069359540939, 0.06423734128475189, 0.06086064875125885, 0.060567259788513184, 0.06004492565989494, 0.05954887345433235, 0.061380766332149506, 0.06271553784608841, 0.06122036278247833, 0.07020772248506546, 0.059223636984825134, 0.06035096198320389, 0.06051319092512131, 0.05925551801919937, 0.06183997914195061, 0.06608502566814423]
114;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;1.666667;1;32;200;653;Adam;0.01;minmax;0.0644216537475586;70.53573560714722;1817970.875;1107.5052490234375;911.003662109375;0.0640825477377509;0.0679649636149406;[0.15686483681201935, 0.04611658677458763, 0.045217908918857574, 0.04473881796002388, 0.04347792640328407, 0.04305638000369072, 0.04335080087184906];[0.06840270012617111, 0.06190470978617668, 0.06764166802167892, 0.062125593423843384, 0.08298323303461075, 0.08688723295927048, 0.07106000930070877]
115;supply;mlp;0;{'hidden_layers': [32, 64]};72;1.666667;1;32;200;653;Adam;0.01;minmax;0.0086286067962646;24.88981056213379;1428746.375;977.0834350585938;790.9203491210938;0.0557672506238475;0.0585951246321201;[0.059332191944122314, 0.04586595669388771, 0.04608072340488434, 0.04321780055761337, 0.04218480363488197, 0.042575836181640625, 0.04231901094317436, 0.04199742525815964, 0.04223845526576042, 0.04084477201104164, 0.06496187299489975, 0.04007147252559662, 0.03968608006834984, 0.0401231124997139, 0.0403171181678772];[0.07955508679151535, 0.06835444271564484, 0.06324820965528488, 0.059443820267915726, 0.061372309923172, 0.06812964379787445, 0.057650502771139145, 0.05843597650527954, 0.060503773391246796, 0.05737604573369026, 0.058290645480155945, 0.05842554196715355, 0.05991281196475029, 0.05836191773414612, 0.06174272671341896]
116;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;2.0;1;32;200;653;Adam;0.001;minmax;0.0491409301757812;32.86170220375061;1389613.375;914.9722900390624;726.4176025390625;0.0522019394682768;0.055625781416893;[0.06141453608870506, 0.03914352506399155, 0.03874761611223221, 0.03824250400066376, 0.03772055357694626, 0.03751976042985916, 0.03742891177535057, 0.03727961704134941, 0.03704821690917015, 0.03678823262453079, 0.03689468279480934, 0.03701531141996384, 0.0366632342338562, 0.036375511437654495, 0.03652091696858406, 0.036511290818452835, 0.03613333776593208];[0.06466761231422424, 0.06509504467248917, 0.06063494458794594, 0.05797981470823288, 0.058115698397159576, 0.06047451123595238, 0.06090546399354935, 0.0651940181851387, 0.05642775818705559, 0.06782881915569305, 0.058848459273576736, 0.05641138553619385, 0.057704709470272064, 0.05968053266406059, 0.059184443205595016, 0.05705075338482857, 0.05667486786842346]
117;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;2.0;1;32;200;653;Adam;0.001;minmax;53.223981618881226;152.27053546905518;1508831.0;1030.438232421875;862.2694091796875;0.0598453314149114;0.0622086599469184;[0.063652403652668, 0.041572436690330505, 0.04058150202035904, 0.039877016097307205, 0.039458636194467545, 0.039187587797641754, 0.038988351821899414, 0.0386626198887825, 0.03903333470225334, 0.03846699744462967, 0.03798618167638779, 0.038171641528606415, 0.038224030286073685, 0.03776928409934044, 0.03806718438863754, 0.038051676005125046, 0.037703514099121094];[0.07510398328304291, 0.07160639017820358, 0.06061244755983353, 0.0587608739733696, 0.06356044113636017, 0.06330235302448273, 0.058709900826215744, 0.07277289777994156, 0.07017533481121063, 0.058911606669425964, 0.0612928532063961, 0.05763962119817734, 0.06979545205831528, 0.06513841450214386, 0.05899406969547272, 0.05776938796043396, 0.06725488603115082]
118;supply;mlp;0;{'hidden_layers': [32, 64]};72;2.0;1;32;200;653;Adam;0.001;minmax;0.0080959796905517;15.88592767715454;1491864.875;966.584228515625;769.5186767578125;0.0548350928165816;0.0582329109311103;[0.06584199517965317, 0.04176081344485283, 0.04080458730459213, 0.03912308067083359, 0.03879786282777786, 0.0386146605014801, 0.03814801946282387, 0.03793097287416458, 0.03813675418496132];[0.06963887810707092, 0.06809503585100174, 0.06460439413785934, 0.058233316987752914, 0.06723693013191223, 0.05899796262383461, 0.061388734728097916, 0.05846390500664711, 0.0600338950753212]
119;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;2.0;1;32;200;653;Adam;0.01;minmax;0.0239951610565185;24.374754428863525;1585439.875;1078.516357421875;907.8471069335938;0.0620294360932574;0.0644468963146209;[0.055505841970443726, 0.0447264239192009, 0.04442067816853523, 0.043231282383203506, 0.04143622890114784, 0.04220438748598099, 0.04175636172294617, 0.042046453803777695, 0.041210055351257324, 0.04041086509823799, 0.040212344378232956, 0.040449198335409164];[0.08834730833768845, 0.07571342587471008, 0.0847509577870369, 0.07275542616844177, 0.0645977109670639, 0.0717606395483017, 0.06177954003214836, 0.06995195895433426, 0.08263590186834335, 0.07772219926118851, 0.07389260828495026, 0.07082855701446533]
120;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;2.0;1;32;200;653;Adam;0.01;minmax;34.21543884277344;110.97410702705383;1408424.25;970.7001342773438;787.4410400390625;0.055782956702733;0.0587525181472301;[0.8847371935844421, 0.05224304646253586, 0.04489641264081001, 0.043526288121938705, 0.042407259345054626, 0.04215610772371292, 0.04245753213763237, 0.04188164696097374, 0.042926959693431854, 0.043045058846473694, 0.0428311750292778, 0.042957574129104614];[0.09936358779668808, 0.08382155746221542, 0.08714368939399719, 0.0800003856420517, 0.06259413808584213, 0.09043167531490326, 0.06119750440120697, 0.09825213253498077, 0.07150620222091675, 0.08530223369598389, 0.08007607609033585, 0.06143787130713463]
121;supply;mlp;0;{'hidden_layers': [32, 64]};72;2.0;1;32;200;653;Adam;0.01;minmax;0.008542776107788;21.14723777770996;1687994.875;1060.871826171875;858.7982788085938;0.0608480848263196;0.0645444691181182;[0.06285036355257034, 0.047713253647089005, 0.04470500349998474, 0.04397552087903023, 0.04345664754509926, 0.04283216968178749, 0.04170454293489456, 0.06502191722393036, 0.040783025324344635, 0.04084482043981552, 0.04097745940089226, 0.040975961834192276, 0.04099293053150177];[0.08370894193649292, 0.0673934668302536, 0.08924087882041931, 0.09944648295640945, 0.07010530680418015, 0.06699147820472717, 0.0606541745364666, 0.06013917922973633, 0.06285058706998825, 0.09823223203420639, 0.07278232276439667, 0.06095999851822853, 0.06704723834991455]
122;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;2.333334;1;32;200;652;Adam;0.001;minmax;0.0307707786560058;40.79630184173584;1380167.875;911.5680541992188;723.7207641601562;0.0517954895190333;0.055151704698801;[0.06023179367184639, 0.03957458212971687, 0.03917732834815979, 0.038237858563661575, 0.03776726871728897, 0.037888865917921066, 0.03753112629055977, 0.0374755784869194, 0.037102412432432175, 0.03686533868312836, 0.03697989881038666, 0.0370279885828495, 0.03684245049953461, 0.036770839244127274, 0.036257095634937286, 0.03637445345520973, 0.03666727617383003, 0.03659088537096977, 0.036191750317811966, 0.03635293245315552, 0.03628000617027283];[0.06096149981021881, 0.060290828347206116, 0.05894290655851364, 0.05780976638197899, 0.057113051414489746, 0.05706021562218666, 0.05697472766041756, 0.05739087238907814, 0.057027239352464676, 0.05985024571418762, 0.057566069066524506, 0.0566326379776001, 0.05628397315740585, 0.057617902755737305, 0.058065976947546005, 0.05588653311133385, 0.05624333396553993, 0.05887533351778984, 0.05872722715139389, 0.056666210293769836, 0.05646307021379471]
123;supply;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 6, 'return_sequences': True, 'tcn_dropout': 0, 'dense_dropout': 0, 'dense_layers': [32, 64]};72;2.333334;1;32;200;652;Adam;0.001;minmax;0.0610585212707519;112.20336294174194;1551357.625;991.3787841796876;793.2363891601562;0.0565112715223328;0.0600432753562927;[0.06763657927513123, 0.04141664505004883, 0.04053667560219765, 0.04006871208548546, 0.03948654606938362, 0.03941251337528229, 0.03906531259417534, 0.038861725479364395, 0.03891250118613243, 0.03848171979188919, 0.03808540850877762, 0.03818466514348984];[0.06760823726654053, 0.060296352952718735, 0.06139545515179634, 0.060453902930021286, 0.06272777915000916, 0.05826631560921669, 0.05819150432944298, 0.06318232417106628, 0.059961311519145966, 0.06361891329288483, 0.059166040271520615, 0.06191083416342735]
124;supply;mlp;0;{'hidden_layers': [32, 64]};72;2.333334;1;32;200;652;Adam;0.001;minmax;0.0098631381988525;37.62578797340393;1363234.125;922.2897338867188;742.4426879882812;0.0526917431882989;0.0555043593049049;[0.06304053962230682, 0.0416516549885273, 0.040162522345781326, 0.03934447839856148, 0.03891386836767197, 0.038491345942020416, 0.0384768508374691, 0.03811076655983925, 0.03822539746761322, 0.03780362382531166, 0.0378386564552784, 0.037666697055101395, 0.03731472045183182, 0.037525907158851624, 0.037723883986473083, 0.03744291886687279, 0.03728532791137695, 0.03739292174577713, 0.03743920102715492, 0.037306781858205795, 0.03711776062846184, 0.03701971843838692, 0.03713837265968323];[0.06482744961977005, 0.06291916966438293, 0.059367913752794266, 0.05981771647930145, 0.059065982699394226, 0.058385953307151794, 0.05823035165667534, 0.06266319006681442, 0.06076761707663536, 0.0593048594892025, 0.05788922682404518, 0.05731998756527901, 0.05771712213754654, 0.0572190098464489, 0.057246699929237366, 0.058440323919057846, 0.05959941819310188, 0.05594010278582573, 0.05770475044846535, 0.056153785437345505, 0.05893580615520477, 0.05615846812725067, 0.05791052430868149]
125;supply;lstm;0;{'layers': 1, 'units': 64, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128, 64, 32]};72;2.333334;1;32;200;652;Adam;0.01;minmax;0.0205285549163818;17.1509428024292;1408705.625;973.3326416015624;792.6292724609375;0.0554230893273711;0.0583361685276031;[0.05717436596751213, 0.046591516584157944, 0.04439365118741989, 0.043514084070920944, 0.042884476482868195, 0.04181353747844696, 0.04240421950817108, 0.04106426239013672];[0.07425333559513092, 0.06336897611618042, 0.06141746789216995, 0.06624146550893784, 0.06496435403823853, 0.06437752395868301, 0.06478840857744217, 0.061842817813158035]
