;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;mse;rmse;mae;wape;mape;LOSS;VAL_LOSS
59;demand;mlp;0;{'hidden_layers': [32]};48;1.5;1;64;200;328;Adam;0.001;minmax;0.0063321590423583;19.465930700302124;1688096.25;816.7674560546875;683.5396118164062;0.0363400162517323;0.0374372079968452;[0.07717977464199066, 0.030841540545225143, 0.027656598016619682, 0.0258769728243351, 0.02476627752184868, 0.02405661903321743, 0.023503560572862625, 0.023102689534425735, 0.022696401923894882, 0.022505277767777443, 0.022431155666708946, 0.022213289514183998, 0.02195613645017147, 0.02188255451619625, 0.021778808906674385, 0.021696332842111588, 0.021466271951794624, 0.02140652760863304, 0.021269595250487328, 0.021333754062652588, 0.02133769541978836, 0.021106993779540062, 0.02106185257434845, 0.020943861454725266];[0.04692939296364784, 0.03926858678460121, 0.037079401314258575, 0.03419914469122887, 0.03329555690288544, 0.03307328745722771, 0.03187210485339165, 0.03181011602282524, 0.03203749656677246, 0.03160835802555084, 0.03102291002869606, 0.031245658174157143, 0.03232893347740173, 0.030906153842806816, 0.030580725520849228, 0.03037368506193161, 0.030577583238482475, 0.030855270102620125, 0.029753951355814934, 0.030580120161175728, 0.03274216130375862, 0.030104823410511017, 0.030725328251719475, 0.030098894611001015]
60;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;2.0;1;32;200;655;Adam;0.001;minmax;0.0382328033447265;23.247745037078857;1684065.0;882.8761596679688;749.1576538085938;0.0385794298398729;0.0395606867969036;[0.03988775238394737, 0.024715570732951164, 0.023377858102321625, 0.02278859354555607, 0.022293128073215485, 0.022110413759946823, 0.021721934899687767, 0.02192085236310959, 0.021332111209630966, 0.021255891770124435, 0.021479343995451927];[0.03819141164422035, 0.038307074457407, 0.0334412157535553, 0.03359778970479965, 0.03428356349468231, 0.03129110485315323, 0.03168679028749466, 0.03359013423323631, 0.0318862721323967, 0.031897272914648056, 0.03299180418252945]
61;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;2.0;1;32;200;655;Adam;0.001;minmax;51.97596740722656;154.05641531944275;1737704.375;860.236572265625;717.5731811523438;0.0378463738266016;0.0390842258930206;[0.2421698421239853, 0.042158227413892746, 0.03151218593120575, 0.02815842069685459, 0.026478393003344536, 0.025639954954385757, 0.024655453860759735, 0.023850305005908012, 0.02384757250547409, 0.02335852012038231, 0.022976992651820183, 0.02270970679819584, 0.02262975461781025, 0.02260172739624977, 0.022293642163276672, 0.02227926254272461];[0.05032588914036751, 0.038244299590587616, 0.0370507575571537, 0.03333678096532822, 0.03321630507707596, 0.04399123787879944, 0.03619967773556709, 0.03952091932296753, 0.031634699553251266, 0.03309369459748268, 0.03095712885260582, 0.03194147348403931, 0.031765758991241455, 0.039249856024980545, 0.032760266214609146, 0.03159738704562187]
62;demand;mlp;0;{'hidden_layers': [32]};48;2.0;1;32;200;655;Adam;0.001;minmax;0.00701904296875;23.08327698707581;1761828.0;841.7796630859375;703.5016479492188;0.037500928744817;0.0387479737401008;[0.057128217071294785, 0.028098704293370247, 0.025960804894566536, 0.02456396259367466, 0.023910297080874443, 0.023410143330693245, 0.02289995364844799, 0.02291208505630493, 0.0226556658744812, 0.02228325791656971, 0.022456331178545952, 0.021872589364647865, 0.021893538534641266, 0.02192562259733677, 0.02164357341825962];[0.04252141714096069, 0.03729074075818062, 0.034820254892110825, 0.035780299454927444, 0.03397386521100998, 0.034505244344472885, 0.03464094549417496, 0.032571639865636826, 0.032501645386219025, 0.03094426542520523, 0.03246750682592392, 0.03608357533812523, 0.03264579921960831, 0.03235780820250511, 0.030975300818681717]
63;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;2.0;1;64;200;328;Adam;0.001;minmax;0.0220849514007568;22.77568769454956;1654046.0;848.278076171875;719.0410766601562;0.0380091627649648;0.0392093509435653;[0.050356779247522354, 0.025799879804253578, 0.024273641407489777, 0.023403801023960114, 0.022741353139281273, 0.022353213280439377, 0.022184189409017563, 0.021852923557162285, 0.021772753447294235, 0.021679341793060303, 0.021455924957990646, 0.021295376121997833, 0.021032806485891342, 0.020960265770554543, 0.020836468786001205, 0.020804889500141144, 0.020693570375442505, 0.020863082259893417, 0.020550131797790527, 0.020617686212062836, 0.02053654007613659];[0.03987335041165352, 0.037791844457387924, 0.03522706776857376, 0.037935640662908554, 0.03667058050632477, 0.03393005207180977, 0.03205489367246628, 0.03181607648730278, 0.03351897746324539, 0.03167446702718735, 0.03228571638464928, 0.031811751425266266, 0.030834941193461418, 0.031967468559741974, 0.03263078257441521, 0.030494576320052147, 0.035713743418455124, 0.03611671179533005, 0.03132221847772598, 0.03076511062681675, 0.03166623413562775]
64;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;2.0;1;64;200;328;Adam;0.001;minmax;38.288254737854;107.86526155471802;1823857.375;934.5216674804688;775.233642578125;0.0402057413149669;0.0413485690951347;[0.3300188481807709, 0.0537358894944191, 0.03683118522167206, 0.03090575337409973, 0.028609609231352806, 0.02693996950984001, 0.02581828460097313, 0.025213880464434624, 0.02470863051712513, 0.024217156693339348, 0.023961130529642105, 0.023410361260175705, 0.023137547075748444, 0.022977039217948914, 0.022952795028686523, 0.022579092532396317, 0.022523390129208565, 0.022036628797650337, 0.022374581545591354, 0.022060377523303032, 0.02197273261845112, 0.02183503843843937];[0.057531483471393585, 0.04513747990131378, 0.04049746319651604, 0.04210768640041351, 0.03621595725417137, 0.033591315150260925, 0.03292720392346382, 0.03197026252746582, 0.03229978680610657, 0.03215613216161728, 0.03133440017700195, 0.031197326257824898, 0.03788093104958534, 0.0312129445374012, 0.03602738678455353, 0.037095144391059875, 0.03042726032435894, 0.0391400083899498, 0.03613348677754402, 0.03261711075901985, 0.031121686100959778, 0.034160636365413666]
65;demand;mlp;0;{'hidden_layers': [32]};48;2.0;1;64;200;328;Adam;0.001;minmax;0.0069122314453125;16.750835180282593;1774187.25;855.920654296875;717.9375;0.0381084791678951;0.0393942818045616;[0.07538361847400665, 0.03121236339211464, 0.027538252994418144, 0.025829743593931198, 0.024852082133293152, 0.024247366935014725, 0.023574676364660263, 0.023409277200698853, 0.0230164285749197, 0.022588523104786873, 0.022522151470184326, 0.02228577248752117, 0.022148748859763145, 0.02195582538843155, 0.021892186254262924, 0.021694228053092957, 0.021690670400857925, 0.02170463465154171, 0.021691642701625824, 0.02135688066482544, 0.021308351308107376];[0.04989200457930565, 0.04169926047325134, 0.03839624673128128, 0.03512280434370041, 0.03464623540639877, 0.034101083874702454, 0.03475991263985634, 0.03678141161799431, 0.03285606950521469, 0.03482656180858612, 0.03391149267554283, 0.032251350581645966, 0.031092854216694832, 0.031527794897556305, 0.03306859731674194, 0.030753128230571747, 0.03189714625477791, 0.03440505638718605, 0.03161441162228584, 0.03103177435696125, 0.031619682908058167]
66;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;2.5;1;32;200;654;Adam;0.001;minmax;0.0206665992736816;22.80270409584045;1686180.375;864.1504516601562;731.3711547851562;0.0379261140262799;0.0389088466763496;[0.04052707180380821, 0.024815069511532784, 0.02364599145948887, 0.022944364696741104, 0.022531656548380852, 0.022093508392572403, 0.02208595909178257, 0.021648161113262177, 0.021357417106628418, 0.021734023466706276, 0.021387038752436638];[0.04097198694944382, 0.036160871386528015, 0.035999324172735214, 0.043571341782808304, 0.03246527910232544, 0.031664080917835236, 0.03254593163728714, 0.032051850110292435, 0.03263305127620697, 0.034390222281217575, 0.03220010921359062]
67;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;2.5;1;32;200;654;Adam;0.001;minmax;24.95707583427429;241.03259539604187;1862740.125;923.5642700195312;792.9373168945312;0.0408729514795855;0.0418796353042125;[0.2539374530315399, 0.04370609670877457, 0.032289229333400726, 0.02874922566115856, 0.027225365862250328, 0.025745252147316933, 0.024850906804203987, 0.024168353527784348, 0.024246348068118095, 0.02341892197728157, 0.02334093116223812, 0.02312653325498104, 0.022909339517354965, 0.02235093154013157, 0.022852716967463493, 0.022139577195048332, 0.022365331649780273, 0.02235349453985691, 0.022074781358242035, 0.021932244300842285, 0.02207884192466736, 0.021790605038404465, 0.02168465033173561, 0.021689796820282936, 0.021626923233270645, 0.021349366754293442];[0.052564214915037155, 0.03950843587517738, 0.03752840310335159, 0.04359099268913269, 0.044002141803503036, 0.03529980778694153, 0.03388206288218498, 0.0328621082007885, 0.032532840967178345, 0.036051202565431595, 0.03761819377541542, 0.03354210779070854, 0.03583378717303276, 0.03188905492424965, 0.03184674307703972, 0.03429718688130379, 0.03207050636410713, 0.03569524735212326, 0.03149574249982834, 0.04104955121874809, 0.03136468306183815, 0.03198101744055748, 0.03277090936899185, 0.03205634281039238, 0.032906901091337204, 0.034913718700408936]
68;demand;mlp;0;{'hidden_layers': [32]};48;2.5;1;32;200;654;Adam;0.001;minmax;0.0072205066680908;40.23974204063416;1766339.0;870.6980590820312;735.7778930664062;0.0384959145386581;0.039554014801979;[0.054455626755952835, 0.027874385938048363, 0.02583063393831253, 0.02459387294948101, 0.02409701980650425, 0.02354373410344124, 0.02300972305238247, 0.022811152040958405, 0.022553961724042892, 0.022415321320295334, 0.02230226621031761, 0.02205738238990307, 0.021941490471363068, 0.021807240322232246, 0.021830672398209572, 0.021419506520032883, 0.02150198072195053, 0.021578717976808548, 0.021295342594385147, 0.021325763314962387, 0.02129712887108326, 0.02109515108168125, 0.021105431020259857, 0.021196506917476654, 0.02122284285724163, 0.021074246615171432, 0.02101246453821659, 0.020853305235505104];[0.04188694432377815, 0.040803372859954834, 0.038165539503097534, 0.034722160547971725, 0.03637363016605377, 0.03466690331697464, 0.04079824313521385, 0.03226230666041374, 0.033335015177726746, 0.03243193030357361, 0.031238744035363197, 0.031657494604587555, 0.03160744160413742, 0.03163333982229233, 0.0310928113758564, 0.03247572109103203, 0.031620871275663376, 0.030965780839323997, 0.031152183189988136, 0.03146420419216156, 0.030936038121581078, 0.032331161201000214, 0.03091779537498951, 0.032853513956069946, 0.03147637099027634, 0.034096937626600266, 0.03097299486398697, 0.03238816186785698]
69;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;2.5;1;64;200;327;Adam;0.001;minmax;0.0309889316558837;21.95491361618042;1733784.5;902.021728515625;780.9807739257812;0.0398247425678608;0.040673803538084;[0.05133592337369919, 0.025884302332997322, 0.024061746895313263, 0.02321089431643486, 0.022853849455714226, 0.02201884426176548, 0.0219222791492939, 0.021837357431650162, 0.02161354199051857, 0.02154487371444702, 0.021399252116680145, 0.021079203113913536, 0.021188272163271904, 0.020778166130185127, 0.02076777070760727, 0.02093011699616909, 0.020895550027489662, 0.020738206803798676, 0.02098853886127472, 0.020745182409882545];[0.04050316661596298, 0.03682016208767891, 0.03776618093252182, 0.03428855165839195, 0.03899892792105675, 0.03374278172850609, 0.03743762895464897, 0.032749369740486145, 0.03604578226804733, 0.03300272300839424, 0.031670961529016495, 0.03113812953233719, 0.031810034066438675, 0.031136710196733475, 0.030786242336034775, 0.03630417212843895, 0.033891648054122925, 0.038423437625169754, 0.03205562382936478, 0.03439737856388092]
70;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;2.5;1;64;200;327;Adam;0.001;minmax;14.380018711090088;71.50939345359802;1895499.375;949.2139282226562;823.349853515625;0.0424303543498857;0.0434572957456111;[0.3434208333492279, 0.0598980113863945, 0.04042281582951546, 0.03296779841184616, 0.02960294671356678, 0.02778262086212635, 0.026561465114355087, 0.025827158242464066, 0.025059577077627182, 0.02411486953496933, 0.024333244189620018, 0.023884769529104233, 0.023509040474891663, 0.0231876689940691];[0.0739184021949768, 0.047100555151700974, 0.03955496847629547, 0.036296650767326355, 0.03540493920445442, 0.035227466374635696, 0.03461837396025658, 0.03638657182455063, 0.0325896330177784, 0.034126393496990204, 0.03490505740046501, 0.038379449397325516, 0.0371025986969471, 0.036285631358623505]
71;demand;mlp;0;{'hidden_layers': [32]};48;2.5;1;64;200;327;Adam;0.001;minmax;0.0113954544067382;25.0344762802124;1773866.5;850.756591796875;713.7969360351562;0.0378404121262173;0.0390896797180175;[0.06953001022338867, 0.031059052795171738, 0.027811070904135704, 0.026396572589874268, 0.02523709647357464, 0.024596797302365303, 0.024111052975058556, 0.02375015802681446, 0.02322840690612793, 0.022964421659708023, 0.022781824693083763, 0.02259833738207817, 0.022191669791936874, 0.02214709483087063, 0.022157907485961914, 0.022000372409820557, 0.021754669025540352, 0.022050300613045692, 0.021633010357618332, 0.021620934829115868, 0.021661797538399696, 0.02152584306895733, 0.02130659483373165, 0.02138676866889, 0.021508628502488136, 0.02122518979012966, 0.021130580455064774, 0.020994678139686584, 0.02141435258090496, 0.020982610061764717, 0.020877718925476074, 0.020930929109454155, 0.020960958674550056];[0.04989941418170929, 0.04055206477642059, 0.037738099694252014, 0.037431664764881134, 0.03522941470146179, 0.034256063401699066, 0.03368791937828064, 0.03300526365637779, 0.03480137884616852, 0.03539412096142769, 0.03532698005437851, 0.03272978588938713, 0.03381159156560898, 0.03314584866166115, 0.03231212496757507, 0.03157636150717735, 0.03181510418653488, 0.03159935399889946, 0.031921446323394775, 0.03125469386577606, 0.03259977325797081, 0.030854016542434692, 0.031976401805877686, 0.03248170390725136, 0.031569670885801315, 0.03241343051195145, 0.030558275058865547, 0.030383454635739326, 0.03114238940179348, 0.031368616968393326, 0.03095702826976776, 0.031697776168584824, 0.031436819583177567]
72;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;3.0;1;32;200;653;Adam;0.001;minmax;0.0211560726165771;32.561089277267456;1684301.0;888.06591796875;753.058837890625;0.0387697512832182;0.0397545509040355;[0.03956953436136246, 0.024895772337913513, 0.02383861131966114, 0.023117629811167717, 0.022758446633815765, 0.022374209016561508, 0.0221035648137331, 0.022029396146535873, 0.0218716599047184, 0.0215805284678936, 0.021470291540026665, 0.021331077441573143, 0.021396774798631668, 0.02137019857764244, 0.021058980375528336, 0.02102135308086872];[0.039302702993154526, 0.03506089374423027, 0.03347278758883476, 0.03319672867655754, 0.03575752303004265, 0.03456008806824684, 0.03724947199225426, 0.03244876489043236, 0.032448094338178635, 0.03375712037086487, 0.031263407319784164, 0.031766604632139206, 0.03458772972226143, 0.032436639070510864, 0.03187178075313568, 0.03316265344619751]
73;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;3.0;1;32;200;653;Adam;0.001;minmax;40.76360201835632;165.35077452659607;1943970.5;957.5501708984376;828.3157348632812;0.043140501786231;0.0445222072303295;[0.22690144181251526, 0.040874991565942764, 0.0316312275826931, 0.028475705534219742, 0.026833487674593925, 0.026046397164463997, 0.02532264217734337, 0.024778373539447784, 0.024095825850963593, 0.023566870018839836, 0.02351292409002781, 0.023475484922528267, 0.02290954813361168, 0.02270336076617241, 0.02264379896223545, 0.022609837353229523, 0.022349955514073372];[0.05131259188055992, 0.040941230952739716, 0.03706803172826767, 0.03459440916776657, 0.036222003400325775, 0.03870341554284096, 0.03312848135828972, 0.03554496169090271, 0.034520864486694336, 0.03269766643643379, 0.032109860330820084, 0.03172880411148071, 0.03370124101638794, 0.03413284942507744, 0.03274080157279968, 0.03180508315563202, 0.036437004804611206]
74;demand;mlp;0;{'hidden_layers': [32]};48;3.0;1;32;200;653;Adam;0.001;minmax;0.0071301460266113;26.87211275100708;1807040.75;909.2120361328124;772.0895385742188;0.0400918249016445;0.0411223471164703;[0.056223735213279724, 0.02949363738298416, 0.026881953701376915, 0.025242995470762253, 0.024548135697841644, 0.024002239108085632, 0.02345101535320282, 0.02331611141562462, 0.022961582988500595, 0.022730380296707153, 0.02219376526772976, 0.0222688727080822, 0.022262590005993843, 0.022108837962150574, 0.021870994940400124, 0.021937211975455284, 0.021854178979992867, 0.02173508331179619];[0.04440050199627876, 0.03841082379221916, 0.04074797406792641, 0.03684799745678902, 0.03512304648756981, 0.03428936004638672, 0.03529604524374008, 0.033731501549482346, 0.033148035407066345, 0.036958031356334686, 0.032632891088724136, 0.03213109076023102, 0.03170885518193245, 0.03268548473715782, 0.03250733017921448, 0.03487640619277954, 0.03177071735262871, 0.0339992418885231]
75;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;3.0;1;64;200;327;Adam;0.001;minmax;0.0198705196380615;24.82510733604431;1692100.75;883.8551025390625;751.2145385742188;0.0386142740941966;0.039471797645092;[0.04982719197869301, 0.02586999163031578, 0.024258527904748917, 0.023599082604050636, 0.022501647472381592, 0.022371159866452217, 0.022308923304080963, 0.021996576339006424, 0.02159365639090538, 0.021358922123908997, 0.021617792546749115, 0.021257054060697556, 0.021052604541182518, 0.020895686000585556, 0.02102535590529442, 0.020902544260025024, 0.0207684189081192, 0.020705202594399452, 0.0206593070179224, 0.02067815139889717, 0.020769905298948288, 0.020598653703927994, 0.020521705970168114];[0.041579511016607285, 0.03832467272877693, 0.03541570156812668, 0.03420625254511833, 0.03327564150094986, 0.03861243650317192, 0.03515821322798729, 0.031899552792310715, 0.03209472820162773, 0.03178415820002556, 0.03311598300933838, 0.03167062625288963, 0.03392915055155754, 0.031991083174943924, 0.030934840440750122, 0.03422369062900543, 0.03138793259859085, 0.030772540718317032, 0.0313548818230629, 0.03140734136104584, 0.03207540884613991, 0.031894974410533905, 0.03308030217885971]
76;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;3.0;1;64;200;327;Adam;0.001;minmax;57.54188942909241;88.5685179233551;1799922.25;878.4808959960938;740.278564453125;0.0390940125997042;0.0403545573353767;[0.3268813192844391, 0.055008258670568466, 0.03831582888960838, 0.032141052186489105, 0.029174042865633965, 0.02778329700231552, 0.02663750760257244, 0.025735732167959213, 0.02509613148868084, 0.024870870634913445, 0.024385975673794746, 0.02394031547009945, 0.023580076172947884, 0.023291097953915596, 0.022930733859539032, 0.022831527516245842, 0.022564586251974106, 0.022449837997555733];[0.06516709178686142, 0.045274533331394196, 0.0425439290702343, 0.03764798492193222, 0.036508627235889435, 0.040106043219566345, 0.034464262425899506, 0.033220626413822174, 0.03315037116408348, 0.033171672374010086, 0.0322270542383194, 0.03966757282614708, 0.031812723726034164, 0.03993545472621918, 0.03333638608455658, 0.03467179089784622, 0.03358791396021843, 0.03259625658392906]
77;demand;mlp;0;{'hidden_layers': [32]};48;3.0;1;64;200;327;Adam;0.001;minmax;0.0112838745117187;16.801862716674805;1804762.25;878.0772705078125;740.5942993164062;0.0391843434304325;0.0404822826385498;[0.07122299075126648, 0.03130879998207092, 0.027964655309915543, 0.026436597108840942, 0.025376688688993454, 0.024790437892079353, 0.02410718984901905, 0.02375553362071514, 0.023370176553726196, 0.02315065823495388, 0.022852540016174316, 0.022797847166657448, 0.02246953547000885, 0.022297382354736328, 0.02224191464483738, 0.021906187757849693, 0.021773915737867355, 0.021874502301216125, 0.021727854385972023, 0.021625543013215065, 0.02151450328528881, 0.021548274904489517];[0.050701189786195755, 0.04213682934641838, 0.0383952297270298, 0.037862297147512436, 0.03730529546737671, 0.03536200523376465, 0.034304991364479065, 0.034777577966451645, 0.034481458365917206, 0.033160481601953506, 0.03460702300071716, 0.03210541605949402, 0.03256366401910782, 0.03376179561018944, 0.032358068972826004, 0.03242085874080658, 0.03209398686885834, 0.03284960985183716, 0.03282662108540535, 0.03311657905578613, 0.03728282079100609, 0.03260617330670357]
78;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;3.5;1;32;200;653;Adam;0.001;minmax;0.0198092460632324;19.078179121017456;1918930.625;978.6581420898438;837.2539672851562;0.0441485547238296;0.0457439050078392;[0.03822688013315201, 0.025353651493787766, 0.02422522008419037, 0.02331373654305935, 0.022551942616701126, 0.022651199251413345, 0.02220509573817253, 0.022324884310364723, 0.021921459585428238];[0.05741999298334122, 0.047718554735183716, 0.035792529582977295, 0.03466359153389931, 0.039384085685014725, 0.038503289222717285, 0.03466621786355972, 0.047589484602212906, 0.03686976432800293]
79;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};48;3.5;1;32;200;653;Adam;0.001;minmax;28.52534508705139;117.54002475738524;2134999.25;1098.88330078125;939.5645751953124;0.0472743150134746;0.0480994023382663;[0.24606552720069885, 0.04392486438155174, 0.03261978179216385, 0.029054980725049973, 0.027275290340185165, 0.02613316848874092, 0.025089550763368607, 0.024637233465909958, 0.024282418191432953, 0.024169452488422394, 0.023580655455589294, 0.023216739296913147];[0.05430813133716583, 0.05406288057565689, 0.05066322907805443, 0.042130108922719955, 0.03733767196536064, 0.034984514117240906, 0.03467321768403053, 0.04264610633254051, 0.03966040164232254, 0.03688381239771843, 0.03590668737888336, 0.0413835383951664]
80;demand;mlp;0;{'hidden_layers': [32]};48;3.5;1;32;200;653;Adam;0.001;minmax;0.0070366859436035;25.36769270896912;1819893.625;912.3421630859376;760.1011352539062;0.0399030380164082;0.0410265177488327;[0.05609022080898285, 0.029353417456150055, 0.027290407568216324, 0.025834018364548683, 0.025133587419986725, 0.02447875775396824, 0.024049198254942894, 0.023396683856844902, 0.023323390632867813, 0.023024611175060272, 0.022844329476356506, 0.022493692114949226, 0.022417228668928146, 0.022247685119509697, 0.022107787430286407, 0.022135332226753235, 0.021915921941399574, 0.02171127311885357];[0.05173749476671219, 0.046637192368507385, 0.040370624512434006, 0.0422930084168911, 0.036760784685611725, 0.03516529127955437, 0.035234078764915466, 0.04723217338323593, 0.034562867134809494, 0.03567176312208176, 0.034479375928640366, 0.034835148602724075, 0.03236481174826622, 0.03415605053305626, 0.03341267257928848, 0.042838744819164276, 0.033523913472890854, 0.033479172736406326]
81;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};48;3.5;1;64;200;327;Adam;0.001;minmax;0.0195684432983398;14.516142845153809;1890779.5;996.885009765625;838.369873046875;0.0431649905935082;0.0442268885672092;[0.04852667078375816, 0.02609565667808056, 0.024697165936231613, 0.023605355992913246, 0.023272033780813217, 0.02271130494773388, 0.02249705232679844, 0.02225257270038128, 0.02260284498333931, 0.021959012374281883, 0.021555783227086067, 0.021790534257888794, 0.021680030971765518];[0.04631641134619713, 0.04855525493621826, 0.03983263298869133, 0.03672650083899498, 0.036541376262903214, 0.04930293560028076, 0.038533106446266174, 0.03278225660324097, 0.034819312393665314, 0.03735193610191345, 0.039787471294403076, 0.04536182060837746, 0.036922965198755264]
