;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;mse;rmse;mae;wape;mape;LOSS;VAL_LOSS
125;supply;xgb;125;('gbtree', 100, 5, 1.0, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0194346904754638;573.8717997074127;896209.8;709.5663;589.9374;0.0402919381584877;0.041910738;;
126;supply;xgb;126;('gbtree', 100, 5, 1.0, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.035689353942871;583.7135977745056;920191.8;709.2955;590.7104;0.0398415851480219;0.041390628;;
127;supply;xgb;127;('gbtree', 100, 5, 1.0, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0345704555511474;934.2918040752412;906285.8;685.7158;570.74255;0.0382474592564832;0.039738044;;
128;supply;xgb;128;('gbtree', 100, 10, 0.5, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.026341438293457;347.7770676612854;896290.3;722.01587;601.226;0.0415232204571371;0.04323828;;
129;supply;xgb;129;('gbtree', 100, 10, 0.5, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0229763984680175;523.214911699295;899404.56;718.97815;597.86774;0.0409802688493751;0.04263458;;
130;supply;xgb;130;('gbtree', 100, 10, 0.5, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0259301662445068;701.7433853149414;897016.7;708.83185;589.32605;0.0401728505608921;0.041761477;;
131;supply;xgb;131;('gbtree', 100, 10, 0.5, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0171360969543457;455.0233602523804;901160.06;703.2227;582.60034;0.0394442743017349;0.0409818;;
132;supply;xgb;132;('gbtree', 100, 10, 0.5, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0099592208862304;152.8272545337677;891919.6;720.59296;600.3961;0.0414127888099266;0.043116115;;
133;supply;xgb;133;('gbtree', 100, 10, 0.5, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0129308700561523;10.60505747795105;898358.7;716.9029;596.5665;0.0409111365863732;0.042555086;;
134;supply;xgb;134;('gbtree', 100, 10, 0.5, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0303089618682861;569.5277903079987;890912.8;708.7863;589.3194;0.0400882626874044;0.041675303;;
135;supply;xgb;135;('gbtree', 100, 10, 0.5, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0327537059783935;923.2564833164216;885464.06;696.6547;577.6537;0.0391023806398087;0.040640894;;
136;supply;xgb;136;('gbtree', 100, 10, 0.5, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0231406688690185;338.7956023216248;899441.9;724.04474;604.50867;0.0416297314017758;0.043328747;;
137;supply;xgb;137;('gbtree', 100, 10, 0.5, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0284140110015869;448.81117701530457;900914.06;719.73425;597.85394;0.040947323256064;0.0425881;;
138;supply;xgb;138;('gbtree', 100, 10, 0.5, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0291850566864013;737.9040887355804;894877.06;706.69147;586.6454;0.0399276874693792;0.041511532;;
139;supply;xgb;139;('gbtree', 100, 10, 0.5, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0345325469970703;945.4559025764464;902593.9;703.4815;583.34595;0.0394376202564525;0.04097478;;
140;supply;xgb;140;('gbtree', 100, 10, 0.5, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0256180763244628;375.9676306247711;896260.56;722.2036;602.52246;0.0415357531414866;0.043231256;;
141;supply;xgb;141;('gbtree', 100, 10, 0.5, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0204856395721435;531.0516266822815;889648.75;713.23016;592.2358;0.0405931668800398;0.042223684;;
142;supply;xgb;142;('gbtree', 100, 10, 0.5, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0285167694091796;399.93824076652527;890283.1;705.8559;585.7125;0.039851580578035;0.041432586;;
143;supply;xgb;143;('gbtree', 100, 10, 0.5, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0382266044616699;1055.531717300415;893869.8;698.97186;579.6409;0.039175206287045;0.04069076;;
144;supply;xgb;144;('gbtree', 100, 10, 0.6, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.025019884109497;375.91810369491577;892635.0;717.9796;598.2066;0.0413574174152804;0.043076042;;
145;supply;xgb;145;('gbtree', 100, 10, 0.6, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0252397060394287;527.2980873584747;894412.7;713.78436;594.54156;0.0407708088366636;0.042417146;;
146;supply;xgb;146;('gbtree', 100, 10, 0.6, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0281157493591308;701.117271900177;888804.1;701.56866;582.6622;0.0397387780460959;0.041326404;;
147;supply;xgb;147;('gbtree', 100, 10, 0.6, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0364978313446044;1065.6221630573273;877931.25;685.98114;568.9873;0.0385805296182754;0.04012167;;
148;supply;xgb;148;('gbtree', 100, 10, 0.6, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0246407985687255;384.9693984985352;884379.7;716.62164;597.0282;0.0412519004698341;0.042954415;;
149;supply;xgb;149;('gbtree', 100, 10, 0.6, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0114891529083251;165.51406407356262;885662.94;708.67145;588.88;0.0404095909933043;0.042053483;;
150;supply;xgb;150;('gbtree', 100, 10, 0.6, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0152554512023925;14.06638479232788;891245.2;702.3803;583.9553;0.0397709812418549;0.04135923;;
151;supply;xgb;151;('gbtree', 100, 10, 0.6, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.029872179031372;901.2151844501496;887759.94;691.09845;573.3776;0.0387699367969697;0.04031082;;
152;supply;xgb;152;('gbtree', 100, 10, 0.6, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0197985172271728;368.04940247535706;888782.94;718.4086;599.51227;0.0413749325923436;0.04307095;;
153;supply;xgb;153;('gbtree', 100, 10, 0.6, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0280959606170654;499.1428210735321;894240.8;713.89734;595.1126;0.0407343016251761;0.042366825;;
154;supply;xgb;154;('gbtree', 100, 10, 0.6, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0250630378723144;654.5657362937927;886265.5;701.4683;582.0108;0.0396186749738645;0.041191224;;
155;supply;xgb;155;('gbtree', 100, 10, 0.6, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0377223491668701;873.9883439540863;889403.6;693.1883;575.94366;0.0388873106535068;0.040410344;;
156;supply;xgb;156;('gbtree', 100, 10, 0.6, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0242912769317626;381.6096441745758;891890.4;720.0516;601.06146;0.0414213650507541;0.04311479;;
157;supply;xgb;157;('gbtree', 100, 10, 0.6, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0253448486328125;555.9533956050873;906751.2;720.2202;600.557;0.0410497015982308;0.042685565;;
158;supply;xgb;158;('gbtree', 100, 10, 0.6, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0315024852752685;677.6131098270416;891248.06;702.57623;583.42786;0.0397017151561589;0.041276664;;
159;supply;xgb;159;('gbtree', 100, 10, 0.6, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0349912643432617;1018.5270431041718;886692.8;690.95245;571.97626;0.038578753349729;0.04009172;;
160;supply;xgb;160;('gbtree', 100, 10, 0.8, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0240719318389892;387.07234263420105;900832.8;721.9015;603.05646;0.0416618308593046;0.043370984;;
161;supply;xgb;161;('gbtree', 100, 10, 0.8, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0279812812805175;502.8868017196655;881354.9;704.18884;586.4773;0.0403005458827548;0.04195283;;
162;supply;xgb;162;('gbtree', 100, 10, 0.8, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0269331932067871;800.5330517292023;882713.5;694.1664;576.63116;0.0392956639401032;0.040890373;;
163;supply;xgb;163;('gbtree', 100, 10, 0.8, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0424690246582031;772.3979113101959;868058.3;672.05634;556.08276;0.0377812534524244;0.039326686;;
164;supply;xgb;164;('gbtree', 100, 10, 0.8, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0256235599517822;318.8007321357727;884436.4;713.06635;595.0341;0.0411409022025113;0.042852912;;
165;supply;xgb;165;('gbtree', 100, 10, 0.8, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0239417552947998;560.936103105545;880725.7;704.06586;585.85583;0.04022302084905;0.041868154;;
166;supply;xgb;166;('gbtree', 100, 10, 0.8, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0145063400268554;357.1403007507324;872526.1;687.9347;570.1817;0.038931460026859;0.04052438;;
167;supply;xgb;167;('gbtree', 100, 10, 0.8, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0179691314697265;18.637778520584103;863546.2;670.2597;554.28345;0.0375722095076829;0.0390993;;
168;supply;xgb;168;('gbtree', 100, 10, 0.8, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0241827964782714;42.16887950897217;893269.94;717.5002;598.79266;0.0413614407730685;0.04307214;;
169;supply;xgb;169;('gbtree', 100, 10, 0.8, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0269474983215332;395.6755871772766;879967.2;703.1154;584.81555;0.040098187615164;0.041732416;;
170;supply;xgb;170;('gbtree', 100, 10, 0.8, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0306379795074462;669.536039352417;881701.8;693.26654;575.82074;0.0391955700915429;0.040769078;;
171;supply;xgb;171;('gbtree', 100, 10, 0.8, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0310404300689697;1077.7739238739014;871452.0;676.40454;561.13696;0.0379391263703725;0.03945844;;
172;supply;xgb;172;('gbtree', 100, 10, 0.8, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0244848728179931;362.69605255126953;888346.1;714.8621;596.0441;0.0411904493464655;0.042899296;;
173;supply;xgb;173;('gbtree', 100, 10, 0.8, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0270826816558837;571.5338010787964;881216.5;704.9943;586.2608;0.0401870677084484;0.041812707;;
174;supply;xgb;174;('gbtree', 100, 10, 0.8, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.031700849533081;751.2288448810577;881436.5;691.88904;574.44147;0.0390756259060622;0.04064742;;
175;supply;xgb;175;('gbtree', 100, 10, 0.8, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0325837135314941;1052.051897764206;882909.2;684.1117;568.0518;0.0382481286913444;0.03975435;;
176;supply;xgb;176;('gbtree', 100, 10, 1.0, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0097532272338867;63.89682364463806;894488.75;717.91016;599.3942;0.0414507880252445;0.043169897;;
177;supply;xgb;177;('gbtree', 100, 10, 1.0, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0133965015411376;11.08440637588501;887183.44;705.15485;586.2695;0.0402675166984253;0.041930284;;
178;supply;xgb;178;('gbtree', 100, 10, 1.0, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0271253585815429;516.4733879566193;876769.75;686.3165;568.7613;0.0389339905467674;0.04055228;;
179;supply;xgb;179;('gbtree', 100, 10, 1.0, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0349373817443847;1013.7553160190582;877809.9;674.6149;559.8568;0.0379924890240975;0.03954523;;
180;supply;xgb;180;('gbtree', 100, 10, 1.0, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0248820781707763;372.46443033218384;891399.0;714.53925;595.99713;0.0412482429918718;0.04296432;;
181;supply;xgb;181;('gbtree', 100, 10, 1.0, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0271387100219726;518.8407046794891;885936.5;703.54816;585.7245;0.0402061314250893;0.04185485;;
182;supply;xgb;182;('gbtree', 100, 10, 1.0, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0309438705444335;815.5835382938385;876696.25;684.79675;568.1885;0.0388575519636253;0.04046537;;
183;supply;xgb;183;('gbtree', 100, 10, 1.0, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0384502410888671;1109.76016163826;869935.9;670.6015;556.04504;0.0377385165037561;0.03928479;;
184;supply;xgb;184;('gbtree', 100, 10, 1.0, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0097885131835937;124.79145646095276;895906.6;718.37213;599.93066;0.0413981747298348;0.043098968;;
185;supply;xgb;185;('gbtree', 100, 10, 1.0, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0252695083618164;419.9173605442047;877341.9;698.4647;579.8346;0.0398355905945807;0.04147647;;
186;supply;xgb;186;('gbtree', 100, 10, 1.0, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0328431129455566;781.7284455299377;883117.5;689.2698;571.61505;0.0389704666571202;0.040565502;;
187;supply;xgb;187;('gbtree', 100, 10, 1.0, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0312860012054443;1020.4907512664796;875225.3;674.0714;559.0483;0.0377995307533958;0.039327033;;
188;supply;xgb;188;('gbtree', 100, 10, 1.0, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0221631526947021;365.32413697242737;885082.2;711.8306;593.64154;0.040985669837683;0.042688873;;
189;supply;xgb;189;('gbtree', 100, 10, 1.0, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0262994766235351;570.1349785327911;881937.8;700.9491;582.9832;0.0399824925109996;0.04161733;;
190;supply;xgb;190;('gbtree', 100, 10, 1.0, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0329771041870117;789.4742641448975;887854.3;692.949;576.17883;0.0391386139405547;0.040709216;;
191;supply;xgb;191;('gbtree', 100, 10, 1.0, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0357923507690429;1085.4336512088776;892954.5;684.09686;568.8871;0.0383124766493216;0.039833833;;
192;supply;xgb;192;('gbtree', 300, 1, 0.5, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0316958427429199;1026.463454246521;987623.44;760.10266;629.39355;0.0424341961544725;0.044020757;;
193;supply;xgb;193;('gbtree', 300, 1, 0.5, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0445904731750488;1737.7764217853546;1038120.75;764.65173;632.67035;0.0419733001581715;0.04346041;;
194;supply;xgb;194;('gbtree', 300, 1, 0.5, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0631041526794433;2697.083288192749;1007651.7;731.91595;602.0782;0.0396300482203524;0.041035175;;
195;supply;xgb;195;('gbtree', 300, 1, 0.5, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0703215599060058;3144.166536569596;997122.7;706.323;582.9077;0.0379145628264591;0.039252874;;
196;supply;xgb;196;('gbtree', 300, 1, 0.5, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0407986640930175;1107.2787823677063;1014253.2;770.6418;636.9808;0.0428008720004486;0.04437935;;
197;supply;xgb;197;('gbtree', 300, 1, 0.5, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0576767921447753;897.6457414627075;1032617.75;761.6415;627.04736;0.0416557651024754;0.043113526;;
198;supply;xgb;198;('gbtree', 300, 1, 0.5, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0596890449523925;2599.164589881897;1048656.1;749.3909;618.06915;0.0404552866337474;0.041825693;;
199;supply;xgb;199;('gbtree', 300, 1, 0.5, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0752704143524169;3168.166156768799;1019735.6;713.97174;586.77606;0.0381328083165421;0.039468966;;
200;supply;xgb;200;('gbtree', 300, 1, 0.5, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.04801607131958;1184.0019330978394;988726.4;758.6106;626.5483;0.0422270265715089;0.043805547;;
201;supply;xgb;201;('gbtree', 300, 1, 0.5, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0458145141601562;1741.17684841156;1015227.1;753.87366;621.40295;0.0412626327796743;0.042720936;;
202;supply;xgb;202;('gbtree', 300, 1, 0.5, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0582964420318603;1839.4092614650729;1063195.9;753.7863;619.689;0.0405068072895996;0.04187114;;
203;supply;xgb;203;('gbtree', 300, 1, 0.5, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0669267177581787;1779.910753250122;1079450.2;738.601;603.836;0.0389930397526407;0.040319;;
204;supply;xgb;204;('gbtree', 300, 1, 0.5, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0459074974060058;1113.9067602157593;1003062.1;764.883;632.5103;0.0425164522639764;0.044079997;;
205;supply;xgb;205;('gbtree', 300, 1, 0.5, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0508129596710205;1720.6327936649325;1013802.3;752.9425;621.1135;0.0412177513170197;0.04266228;;
206;supply;xgb;206;('gbtree', 300, 1, 0.5, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0503358840942382;2387.416684150696;1038866.9;742.617;609.5651;0.039924858752151;0.04129286;;
207;supply;xgb;207;('gbtree', 300, 1, 0.5, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.07572603225708;3309.032723903656;1085991.1;742.27466;607.5319;0.0391699434975587;0.04048984;;
208;supply;xgb;208;('gbtree', 300, 1, 0.6, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0466845035552978;1053.8108332157135;978804.5;753.59814;625.6897;0.0421525421056345;0.043744314;;
209;supply;xgb;209;('gbtree', 300, 1, 0.6, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0519559383392334;1636.8864088058472;1006539.56;747.9361;612.66974;0.0407678036690136;0.04223778;;
210;supply;xgb;210;('gbtree', 300, 1, 0.6, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.06191086769104;2572.452586889267;1011032.25;729.407;600.64667;0.0393902459352089;0.040780894;;
211;supply;xgb;211;('gbtree', 300, 1, 0.6, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0657079219818115;3394.8684706687927;1030794.3;712.7485;587.96173;0.0380518500520014;0.039389048;;
212;supply;xgb;212;('gbtree', 300, 1, 0.6, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0479383468627929;1182.4574942588806;992692.3;759.8794;627.32446;0.0422068915794009;0.043801192;;
213;supply;xgb;213;('gbtree', 300, 1, 0.6, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0419838428497314;741.0437705516815;1049284.8;767.61426;630.98486;0.0416856320198971;0.043144703;;
214;supply;xgb;214;('gbtree', 300, 1, 0.6, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0587852001190185;1872.132162094116;1057071.2;748.0659;616.5804;0.0402152104879235;0.04158244;;
215;supply;xgb;215;('gbtree', 300, 1, 0.6, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0731463432312011;3529.476867675781;1091137.6;737.0981;609.52106;0.039196417622014;0.040506948;;
216;supply;xgb;216;('gbtree', 300, 1, 0.6, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0342578887939453;602.809422492981;1009034.8;765.4815;630.9401;0.0423499524702006;0.043930203;;
217;supply;xgb;217;('gbtree', 300, 1, 0.6, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0494887828826904;1760.6452858448029;1021365.2;753.7667;621.0878;0.0411389445100741;0.042567935;;
218;supply;xgb;218;('gbtree', 300, 1, 0.6, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0484402179718017;2739.6533999443054;1043234.44;741.258;610.77905;0.0398727533081549;0.04124584;;
219;supply;xgb;219;('gbtree', 300, 1, 0.6, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0690784454345703;3461.005227804184;1118461.5;744.7388;609.82227;0.0391412529989366;0.040452186;;
220;supply;xgb;220;('gbtree', 300, 1, 0.6, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0442051887512207;1187.1193957328796;960145.6;743.9536;613.07947;0.0413844713537569;0.04295655;;
221;supply;xgb;221;('gbtree', 300, 1, 0.6, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0474591255187988;1076.398709774017;994762.2;740.2796;606.59827;0.0403344319329077;0.041768316;;
222;supply;xgb;222;('gbtree', 300, 1, 0.6, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0614011287689209;2782.5665237903595;1093720.9;759.28925;627.72504;0.0407878986593062;0.042132203;;
223;supply;xgb;223;('gbtree', 300, 1, 0.6, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.06868577003479;3864.174859046936;1106287.6;738.583;606.9197;0.0389454451738922;0.04027532;;
224;supply;xgb;224;('gbtree', 300, 1, 0.8, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0464768409729003;1094.3963012695312;1059135.1;782.80255;646.5913;0.0433157419276056;0.044902965;;
225;supply;xgb;225;('gbtree', 300, 1, 0.8, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0595226287841796;1664.119755268097;1013145.1;747.5713;617.10913;0.0409123256550943;0.04237455;;
226;supply;xgb;226;('gbtree', 300, 1, 0.8, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0617163181304931;1758.341318845749;1021962.0;728.7855;602.15125;0.039314461108422;0.040681563;;
227;supply;xgb;227;('gbtree', 300, 1, 0.8, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0733301639556884;2675.962914943695;1028629.75;703.7611;582.133;0.0375165490292263;0.038833953;;
228;supply;xgb;228;('gbtree', 300, 1, 0.8, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0482072830200195;1149.2729103565216;1063177.6;785.6946;645.0968;0.0431185269881849;0.04469952;;
229;supply;xgb;229;('gbtree', 300, 1, 0.8, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0506868362426757;1361.7824528217316;981160.9;733.214;604.92206;0.0401753449642651;0.041629385;;
230;supply;xgb;230;('gbtree', 300, 1, 0.8, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0546472072601318;2010.1826975345607;1035515.9;731.93134;604.20123;0.0393621815166982;0.040722888;;
231;supply;xgb;231;('gbtree', 300, 1, 0.8, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0616614818572998;3118.883247852325;1032938.8;706.6451;586.7262;0.0377303511960883;0.039031535;;
232;supply;xgb;232;('gbtree', 300, 1, 0.8, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.044316291809082;1029.6101450920105;1076696.5;789.26184;650.98926;0.0434584944217904;0.045028623;;
233;supply;xgb;233;('gbtree', 300, 1, 0.8, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0505070686340332;1344.1438913345337;1019516.1;747.5892;616.20685;0.0407461874235251;0.04218363;;
234;supply;xgb;234;('gbtree', 300, 1, 0.8, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0606889724731445;2449.1118156909943;1023677.75;726.3383;601.31714;0.0392049917239089;0.040557727;;
235;supply;xgb;235;('gbtree', 300, 1, 0.8, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0745060443878173;2416.352523088455;1010601.4;694.88275;574.81494;0.0370666667935628;0.038381696;;
236;supply;xgb;236;('gbtree', 300, 1, 0.8, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.044973611831665;870.5313830375671;1033640.06;771.7029;635.44464;0.0425524076748595;0.04411866;;
237;supply;xgb;237;('gbtree', 300, 1, 0.8, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0425443649291992;1448.558762550354;1045054.3;758.2977;623.8657;0.0411784469779463;0.042604595;;
238;supply;xgb;238;('gbtree', 300, 1, 0.8, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0558202266693115;2002.637630701065;1087807.5;750.03796;620.83093;0.040211517697787;0.04155782;;
239;supply;xgb;239;('gbtree', 300, 1, 0.8, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0708203315734863;3532.8291249275208;1062980.9;715.8839;589.59265;0.0378402529327534;0.03915023;;
240;supply;xgb;240;('gbtree', 300, 1, 1.0, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0452427864074707;1001.4282686710358;1047093.8;778.03876;636.81647;0.0427757851084657;0.044380028;;
241;supply;xgb;241;('gbtree', 300, 1, 1.0, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0591769218444824;1548.067854642868;1069182.4;767.8941;632.7984;0.0418031549548199;0.043260407;;
242;supply;xgb;242;('gbtree', 300, 1, 1.0, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0598835945129394;1816.6050713062289;1026430.6;726.42316;602.0439;0.0393086902030938;0.04068325;;
243;supply;xgb;243;('gbtree', 300, 1, 1.0, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0782032012939453;2680.5095229148865;1064641.6;718.0952;599.6533;0.0384882264209258;0.039806914;;
244;supply;xgb;244;('gbtree', 300, 1, 1.0, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.049257755279541;1110.3771569728851;1065091.8;783.07745;641.2836;0.0429960315005649;0.044594765;;
245;supply;xgb;245;('gbtree', 300, 1, 1.0, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0531601905822753;1256.0249791145325;1109012.0;780.1925;639.0515;0.0420248979352615;0.043469213;;
246;supply;xgb;246;('gbtree', 300, 1, 1.0, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.054624319076538;2107.674865961075;1141914.1;766.47815;630.1685;0.0407949380136498;0.042160787;;
247;supply;xgb;247;('gbtree', 300, 1, 1.0, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0669276714324951;3402.648309469223;1027088.44;700.5294;582.7092;0.0375486035992374;0.038874943;;
248;supply;xgb;248;('gbtree', 300, 1, 1.0, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0339863300323486;1043.3995354175568;1046584.9;778.16724;638.83527;0.0428284552923595;0.044406317;;
249;supply;xgb;249;('gbtree', 300, 1, 1.0, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0526046752929687;1267.2491881847382;1134735.2;788.26495;645.8337;0.0423909058204123;0.043826435;;
250;supply;xgb;250;('gbtree', 300, 1, 1.0, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0558404922485351;2041.2179028987885;1082311.9;743.9998;609.8035;0.0396646320333266;0.041036796;;
251;supply;xgb;251;('gbtree', 300, 1, 1.0, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0647852420806884;3299.363409757614;1070694.1;716.8904;596.10565;0.0382252821228779;0.039548714;;
252;supply;xgb;252;('gbtree', 300, 1, 1.0, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0430967807769775;1038.147132396698;1101920.5;797.2896;654.84766;0.0436189657513382;0.0451978;;
253;supply;xgb;253;('gbtree', 300, 1, 1.0, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0515213012695312;1658.985845327377;1134498.2;788.4235;645.8846;0.042329506624716;0.04375039;;
254;supply;xgb;254;('gbtree', 300, 1, 1.0, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0619189739227294;2474.031737089157;1108727.4;753.7131;619.8622;0.0401581987815919;0.041512474;;
255;supply;xgb;255;('gbtree', 300, 1, 1.0, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0773723125457763;3759.212760210037;1087555.5;721.42926;600.1575;0.0383802334204006;0.039694346;;
